sale_id,sale_date,product_id,quantity,category,revenue,cost,profit
453,2025-01-12,56,2,Beauty,41.3,21.38,19.92
454,2025-01-12,76,2,Home & Kitchen,297.02,127.8,169.22
455,2025-01-12,31,1,Sports,156.63,76.33,80.3
456,2025-01-12,141,3,Home & Kitchen,383.46,168.66,214.8
457,2025-01-12,132,1,Sports,79.43,38.0,41.43
458,2025-01-12,53,1,Home & Kitchen,45.49,26.22,19.27
459,2025-01-12,125,1,Sports,41.86,23.08,18.78
460,2025-01-12,144,1,Home & Kitchen,58.19,37.47,20.72
461,2025-01-12,21,1,Beauty,27.07,12.39,14.68
462,2025-01-12,62,1,Home & Kitchen,32.61,16.07,16.54
463,2025-01-12,43,1,Beauty,5.12,2.91,2.21
464,2025-01-12,116,2,Electronics,216.74,111.0,105.74
465,2025-01-12,92,1,Electronics,619.14,386.13,233.01
466,2025-01-12,17,1,Home & Kitchen,94.05,58.74,35.31
467,2025-01-12,11,2,Home & Kitchen,94.76,39.92,54.84
468,2025-01-12,36,1,Home & Kitchen,66.83,33.95,32.88
469,2025-01-12,136,1,Sports,16.59,10.29,6.3
470,2025-01-12,22,1,Electronics,427.06,185.24,241.82
471,2025-01-12,22,1,Electronics,427.06,185.24,241.82
472,2025-01-12,101,1,Apparel,89.99,47.95,42.04
473,2025-01-12,77,1,Beauty,5.17,2.18,2.99
474,2025-01-13,140,1,Apparel,61.96,39.39,22.57
475,2025-01-13,81,1,Home & Kitchen,22.54,10.91,11.63
476,2025-01-13,5,3,Apparel,48.24,28.59,19.65
477,2025-01-13,41,1,Apparel,77.17,44.22,32.95
478,2025-01-13,134,1,Sports,83.81,49.15,34.66
479,2025-01-13,12,1,Sports,83.23,45.92,37.31
480,2025-01-13,136,1,Sports,16.59,10.29,6.3
481,2025-01-13,116,1,Electronics,108.37,55.5,52.87
482,2025-01-13,41,2,Apparel,154.34,88.44,65.9
483,2025-01-13,18,1,Home & Kitchen,135.0,79.9,55.1
484,2025-01-13,21,2,Beauty,54.14,24.78,29.36
485,2025-01-13,37,1,Electronics,567.89,337.79,230.1
486,2025-01-13,56,1,Beauty,20.65,10.69,9.96
487,2025-01-13,33,2,Home & Kitchen,175.22,98.2,77.02
488,2025-01-13,132,2,Sports,158.86,76.0,82.86
489,2025-01-13,51,1,Apparel,17.47,9.22,8.25
490,2025-01-13,14,1,Beauty,46.66,23.31,23.35
491,2025-01-13,19,1,Apparel,72.65,45.18,27.47
492,2025-01-13,9,1,Apparel,79.81,50.41,29.4
493,2025-01-13,106,1,Sports,69.03,37.72,31.31
494,2025-01-13,70,1,Home & Kitchen,94.87,40.66,54.21
495,2025-01-13,148,1,Electronics,618.52,317.55,300.97
496,2025-01-13,31,1,Sports,156.63,76.33,80.3
497,2025-01-13,130,1,Home & Kitchen,132.68,70.56,62.12
498,2025-01-13,100,2,Electronics,507.2,284.08,223.12
499,2025-01-13,82,1,Apparel,69.76,40.64,29.12
500,2025-01-13,15,1,Sports,126.82,71.42,55.4
501,2025-01-13,73,1,Apparel,56.81,28.87,27.94
502,2025-01-13,32,2,Sports,221.04,117.32,103.72
503,2025-01-13,140,1,Apparel,61.96,39.39,22.57
504,2025-01-13,62,1,Home & Kitchen,32.61,16.07,16.54
505,2025-01-13,35,1,Electronics,212.61,121.41,91.2
506,2025-01-13,99,3,Apparel,69.0,36.87,32.13
507,2025-01-13,4,1,Sports,166.63,73.93,92.7
508,2025-01-13,126,1,Home & Kitchen,108.45,55.71,52.74
509,2025-01-13,7,1,Electronics,261.53,142.68,118.85
510,2025-01-13,123,1,Electronics,111.95,56.68,55.27
511,2025-01-14,17,1,Home & Kitchen,94.05,58.74,35.31
512,2025-01-14,130,1,Home & Kitchen,132.68,70.56,62.12
513,2025-01-14,23,2,Home & Kitchen,245.3,147.02,98.28
514,2025-01-14,61,1,Beauty,7.96,3.86,4.1
515,2025-01-14,123,1,Electronics,111.95,56.68,55.27
516,2025-01-14,113,1,Sports,151.34,83.36,67.98
517,2025-01-14,54,1,Sports,92.24,51.84,40.4
518,2025-01-14,55,1,Apparel,25.9,10.77,15.13
519,2025-01-14,7,1,Electronics,261.53,142.68,118.85
520,2025-01-14,1,1,Home & Kitchen,121.9,69.48,52.42
521,2025-01-14,61,1,Beauty,7.96,3.86,4.1
522,2025-01-14,66,1,Sports,37.59,23.93,13.66
523,2025-01-14,58,2,Beauty,47.62,27.06,20.56
524,2025-01-14,11,1,Home & Kitchen,47.38,19.96,27.42
525,2025-01-14,105,2,Apparel,64.08,30.52,33.56
526,2025-01-14,54,1,Sports,92.24,51.84,40.4
527,2025-01-14,34,1,Sports,165.05,78.56,86.49
528,2025-01-14,54,1,Sports,92.24,51.84,40.4
529,2025-01-14,7,1,Electronics,261.53,142.68,118.85
530,2025-01-14,56,1,Beauty,20.65,10.69,9.96
531,2025-01-14,95,2,Home & Kitchen,295.14,121.02,174.12
532,2025-01-14,123,1,Electronics,111.95,56.68,55.27
533,2025-01-14,135,1,Home & Kitchen,62.07,29.38,32.69
534,2025-01-14,73,1,Apparel,56.81,28.87,27.94
535,2025-01-14,3,3,Home & Kitchen,156.96,88.83,68.13
536,2025-01-14,81,1,Home & Kitchen,22.54,10.91,11.63
537,2025-01-14,37,1,Electronics,567.89,337.79,230.1
538,2025-01-14,63,2,Electronics,1077.12,485.32,591.8
539,2025-01-14,84,1,Electronics,237.56,139.11,98.45
540,2025-01-14,43,1,Beauty,5.12,2.91,2.21
541,2025-01-14,4,1,Sports,166.63,73.93,92.7
542,2025-01-14,38,2,Electronics,887.16,358.86,528.3
543,2025-01-14,25,1,Electronics,344.03,144.56,199.47
544,2025-01-14,65,1,Electronics,757.66,462.95,294.71
545,2025-01-14,22,1,Electronics,427.06,185.24,241.82
546,2025-01-14,119,1,Home & Kitchen,144.65,91.64,53.01
547,2025-01-15,131,1,Sports,180.56,90.59,89.97
548,2025-01-15,18,1,Home & Kitchen,135.0,79.9,55.1
549,2025-01-15,24,3,Home & Kitchen,428.28,244.83,183.45
550,2025-01-15,86,1,Apparel,59.33,32.3,27.03
551,2025-01-15,28,1,Beauty,17.99,10.34,7.65
552,2025-01-15,84,1,Electronics,237.56,139.11,98.45
553,2025-01-15,76,2,Home & Kitchen,297.02,127.8,169.22
554,2025-01-15,78,1,Sports,66.3,32.27,34.03
555,2025-01-15,32,1,Sports,110.52,58.66,51.86
556,2025-01-15,18,1,Home & Kitchen,135.0,79.9,55.1
557,2025-01-15,28,1,Beauty,17.99,10.34,7.65
558,2025-01-15,24,1,Home & Kitchen,142.76,81.61,61.15
559,2025-01-15,129,1,Electronics,290.32,149.04,141.28
560,2025-01-15,74,1,Apparel,24.32,13.63,10.69
561,2025-01-15,91,1,Home & Kitchen,138.13,56.15,81.98
562,2025-01-15,83,1,Apparel,30.12,18.01,12.11
563,2025-01-15,18,2,Home & Kitchen,270.0,159.8,110.2
564,2025-01-15,149,1,Apparel,46.8,24.94,21.86
565,2025-01-15,57,2,Home & Kitchen,86.66,47.8,38.86
566,2025-01-15,10,1,Apparel,82.88,48.91,33.97
567,2025-01-15,51,3,Apparel,52.41,27.66,24.75
568,2025-01-15,84,1,Electronics,237.56,139.11,98.45
569,2025-01-15,143,1,Apparel,89.3,54.57,34.73
570,2025-01-15,125,1,Sports,41.86,23.08,18.78
571,2025-01-15,4,1,Sports,166.63,73.93,92.7
572,2025-01-15,57,1,Home & Kitchen,43.33,23.9,19.43
573,2025-01-15,105,2,Apparel,64.08,30.52,33.56
574,2025-01-15,15,2,Sports,253.64,142.84,110.8
575,2025-01-16,94,1,Beauty,42.41,25.94,16.47
576,2025-01-16,65,1,Electronics,757.66,462.95,294.71
577,2025-01-16,71,2,Sports,59.3,27.56,31.74
578,2025-01-16,57,1,Home & Kitchen,43.33,23.9,19.43
579,2025-01-16,134,1,Sports,83.81,49.15,34.66
580,2025-01-16,1,1,Home & Kitchen,121.9,69.48,52.42
581,2025-01-16,148,1,Electronics,618.52,317.55,300.97
582,2025-01-16,27,2,Home & Kitchen,70.18,42.98,27.2
583,2025-01-16,138,1,Home & Kitchen,43.73,22.22,21.51
584,2025-01-16,118,1,Apparel,47.57,19.4,28.17
585,2025-01-16,38,1,Electronics,443.58,179.43,264.15
586,2025-01-16,150,2,Sports,252.86,162.74,90.12
587,2025-01-16,142,1,Electronics,247.92,113.75,134.17
588,2025-01-16,92,1,Electronics,619.14,386.13,233.01
589,2025-01-16,87,1,Beauty,51.4,28.76,22.64
590,2025-01-16,4,1,Sports,166.63,73.93,92.7
591,2025-01-16,72,1,Home & Kitchen,119.14,70.44,48.7
592,2025-01-16,8,1,Apparel,39.51,19.84,19.67
593,2025-01-16,130,1,Home & Kitchen,132.68,70.56,62.12
594,2025-01-16,15,1,Sports,126.82,71.42,55.4
595,2025-01-16,140,1,Apparel,61.96,39.39,22.57
596,2025-01-16,147,1,Electronics,297.88,135.92,161.96
597,2025-01-16,76,1,Home & Kitchen,148.51,63.9,84.61
598,2025-01-16,40,1,Sports,176.83,88.95,87.88
599,2025-01-16,108,1,Apparel,55.99,27.29,28.7
600,2025-01-16,137,1,Home & Kitchen,51.95,30.79,21.16
601,2025-01-16,83,3,Apparel,90.36,54.03,36.33
602,2025-01-16,48,2,Beauty,35.16,16.96,18.2
603,2025-01-16,109,2,Sports,172.3,77.2,95.1
604,2025-01-16,141,1,Home & Kitchen,127.82,56.22,71.6
605,2025-01-16,74,1,Apparel,24.32,13.63,10.69
606,2025-01-16,60,1,Home & Kitchen,85.48,50.09,35.39
607,2025-01-16,27,1,Home & Kitchen,35.09,21.49,13.6
608,2025-01-17,36,1,Home & Kitchen,66.83,33.95,32.88
609,2025-01-17,71,1,Sports,29.65,13.78,15.87
610,2025-01-17,149,1,Apparel,46.8,24.94,21.86
611,2025-01-17,37,1,Electronics,567.89,337.79,230.1
612,2025-01-17,2,2,Electronics,132.42,59.78,72.64
613,2025-01-17,32,1,Sports,110.52,58.66,51.86
614,2025-01-17,6,1,Sports,104.23,64.2,40.03
615,2025-01-17,126,1,Home & Kitchen,108.45,55.71,52.74
616,2025-01-17,104,2,Beauty,111.12,60.96,50.16
617,2025-01-17,100,1,Electronics,253.6,142.04,111.56
618,2025-01-17,27,1,Home & Kitchen,35.09,21.49,13.6
619,2025-01-17,111,1,Sports,92.07,38.14,53.93
620,2025-01-17,89,1,Home & Kitchen,135.52,85.06,50.46
621,2025-01-17,115,1,Electronics,612.71,341.81,270.9
622,2025-01-17,149,1,Apparel,46.8,24.94,21.86
623,2025-01-17,122,1,Home & Kitchen,139.07,84.24,54.83
624,2025-01-17,27,1,Home & Kitchen,35.09,21.49,13.6
625,2025-01-17,144,1,Home & Kitchen,58.19,37.47,20.72
626,2025-01-17,2,1,Electronics,66.21,29.89,36.32
627,2025-01-17,55,1,Apparel,25.9,10.77,15.13
628,2025-01-17,85,1,Electronics,707.06,458.4,248.66
629,2025-01-17,10,3,Apparel,248.64,146.73,101.91
630,2025-01-17,82,1,Apparel,69.76,40.64,29.12
631,2025-01-17,84,1,Electronics,237.56,139.11,98.45
632,2025-01-17,116,2,Electronics,216.74,111.0,105.74
633,2025-01-17,12,1,Sports,83.23,45.92,37.31
634,2025-01-17,102,1,Beauty,37.1,17.91,19.19
635,2025-01-17,80,1,Home & Kitchen,85.68,40.56,45.12
636,2025-01-17,129,2,Electronics,580.64,298.08,282.56
637,2025-01-17,94,3,Beauty,127.23,77.82,49.41
638,2025-01-17,1,1,Home & Kitchen,121.9,69.48,52.42
639,2025-01-17,15,2,Sports,253.64,142.84,110.8
640,2025-01-17,15,1,Sports,126.82,71.42,55.4
641,2025-01-17,43,1,Beauty,5.12,2.91,2.21
642,2025-01-17,145,1,Apparel,23.38,13.88,9.5
643,2025-01-17,12,1,Sports,83.23,45.92,37.31
644,2025-01-17,62,1,Home & Kitchen,32.61,16.07,16.54
645,2025-01-17,141,1,Home & Kitchen,127.82,56.22,71.6
646,2025-01-17,9,2,Apparel,159.62,100.82,58.8
647,2025-01-17,139,1,Home & Kitchen,13.27,7.12,6.15
648,2025-01-17,125,1,Sports,41.86,23.08,18.78
649,2025-01-18,141,1,Home & Kitchen,127.82,56.22,71.6
650,2025-01-18,28,1,Beauty,17.99,10.34,7.65
651,2025-01-18,46,1,Beauty,44.37,19.55,24.82
652,2025-01-18,25,1,Electronics,344.03,144.56,199.47
653,2025-01-18,116,1,Electronics,108.37,55.5,52.87
654,2025-01-18,122,1,Home & Kitchen,139.07,84.24,54.83
655,2025-01-18,104,1,Beauty,55.56,30.48,25.08
656,2025-01-18,106,1,Sports,69.03,37.72,31.31
657,2025-01-18,112,1,Home & Kitchen,93.41,42.45,50.96
658,2025-01-18,119,1,Home & Kitchen,144.65,91.64,53.01
659,2025-01-18,129,1,Electronics,290.32,149.04,141.28
660,2025-01-18,44,1,Home & Kitchen,102.5,49.84,52.66
661,2025-01-18,111,1,Sports,92.07,38.14,53.93
662,2025-01-18,72,1,Home & Kitchen,119.14,70.44,48.7
663,2025-01-18,48,2,Beauty,35.16,16.96,18.2
664,2025-01-18,141,1,Home & Kitchen,127.82,56.22,71.6
665,2025-01-18,15,1,Sports,126.82,71.42,55.4
666,2025-01-18,119,2,Home & Kitchen,289.3,183.28,106.02
667,2025-01-18,117,1,Apparel,52.11,26.04,26.07
668,2025-01-18,102,1,Beauty,37.1,17.91,19.19
669,2025-01-18,7,1,Electronics,261.53,142.68,118.85
670,2025-01-18,50,1,Beauty,32.59,13.33,19.26
671,2025-01-18,138,1,Home & Kitchen,43.73,22.22,21.51
672,2025-01-18,16,1,Apparel,85.29,45.28,40.01
673,2025-01-18,36,1,Home & Kitchen,66.83,33.95,32.88
674,2025-01-18,117,2,Apparel,104.22,52.08,52.14
675,2025-01-18,113,2,Sports,302.68,166.72,135.96
676,2025-01-18,85,2,Electronics,1414.12,916.8,497.32
677,2025-01-18,23,1,Home & Kitchen,122.65,73.51,49.14
678,2025-01-18,51,3,Apparel,52.41,27.66,24.75
679,2025-01-18,110,2,Electronics,837.52,506.02,331.5
680,2025-01-18,88,1,Apparel,54.57,26.74,27.83
681,2025-01-18,93,1,Apparel,42.54,19.27,23.27
682,2025-01-18,30,1,Beauty,52.15,23.16,28.99
683,2025-01-18,2,1,Electronics,66.21,29.89,36.32
684,2025-01-18,62,1,Home & Kitchen,32.61,16.07,16.54
685,2025-01-18,34,1,Sports,165.05,78.56,86.49
686,2025-01-18,40,1,Sports,176.83,88.95,87.88
687,2025-01-19,133,1,Beauty,29.21,12.94,16.27
688,2025-01-19,68,1,Sports,30.27,14.89,15.38
689,2025-01-19,90,1,Apparel,82.27,40.87,41.4
690,2025-01-19,136,1,Sports,16.59,10.29,6.3
691,2025-01-19,25,1,Electronics,344.03,144.56,199.47
692,2025-01-19,49,1,Apparel,83.86,46.51,37.35
693,2025-01-19,62,1,Home & Kitchen,32.61,16.07,16.54
694,2025-01-19,76,3,Home & Kitchen,445.53,191.7,253.83
695,2025-01-19,21,1,Beauty,27.07,12.39,14.68
696,2025-01-19,84,1,Electronics,237.56,139.11,98.45
697,2025-01-19,7,1,Electronics,261.53,142.68,118.85
698,2025-01-19,80,1,Home & Kitchen,85.68,40.56,45.12
699,2025-01-19,7,2,Electronics,523.06,285.36,237.7
700,2025-01-19,60,3,Home & Kitchen,256.44,150.27,106.17
701,2025-01-19,71,1,Sports,29.65,13.78,15.87
702,2025-01-19,97,1,Apparel,49.94,26.77,23.17
703,2025-01-19,64,1,Sports,16.75,8.47,8.28
704,2025-01-19,14,1,Beauty,46.66,23.31,23.35
705,2025-01-19,15,1,Sports,126.82,71.42,55.4
706,2025-01-19,40,3,Sports,530.49,266.85,263.64
707,2025-01-19,141,1,Home & Kitchen,127.82,56.22,71.6
708,2025-01-19,143,1,Apparel,89.3,54.57,34.73
709,2025-01-19,65,1,Electronics,757.66,462.95,294.71
710,2025-01-19,8,1,Apparel,39.51,19.84,19.67
711,2025-01-19,71,1,Sports,29.65,13.78,15.87
712,2025-01-19,74,2,Apparel,48.64,27.26,21.38
713,2025-01-19,134,2,Sports,167.62,98.3,69.32
714,2025-01-19,7,3,Electronics,784.59,428.04,356.55
715,2025-01-19,44,1,Home & Kitchen,102.5,49.84,52.66
716,2025-01-19,8,1,Apparel,39.51,19.84,19.67
717,2025-01-19,35,1,Electronics,212.61,121.41,91.2
718,2025-01-19,3,1,Home & Kitchen,52.32,29.61,22.71
719,2025-01-19,50,1,Beauty,32.59,13.33,19.26
720,2025-01-19,57,1,Home & Kitchen,43.33,23.9,19.43
721,2025-01-19,32,1,Sports,110.52,58.66,51.86
722,2025-01-19,83,3,Apparel,90.36,54.03,36.33
723,2025-01-19,12,1,Sports,83.23,45.92,37.31
724,2025-01-19,30,3,Beauty,156.45,69.48,86.97
725,2025-01-19,10,2,Apparel,165.76,97.82,67.94
726,2025-01-19,21,1,Beauty,27.07,12.39,14.68
727,2025-01-19,51,1,Apparel,17.47,9.22,8.25
728,2025-01-19,111,1,Sports,92.07,38.14,53.93
729,2025-01-19,58,1,Beauty,23.81,13.53,10.28
730,2025-01-20,83,1,Apparel,30.12,18.01,12.11
731,2025-01-20,59,1,Electronics,333.15,146.06,187.09
732,2025-01-20,78,2,Sports,132.6,64.54,68.06
733,2025-01-20,135,3,Home & Kitchen,186.21,88.14,98.07
734,2025-01-20,137,1,Home & Kitchen,51.95,30.79,21.16
735,2025-01-20,71,1,Sports,29.65,13.78,15.87
736,2025-01-20,52,2,Electronics,1207.86,690.86,517.0
737,2025-01-20,132,1,Sports,79.43,38.0,41.43
738,2025-01-20,69,2,Home & Kitchen,232.0,95.48,136.52
739,2025-01-20,6,1,Sports,104.23,64.2,40.03
740,2025-01-20,55,1,Apparel,25.9,10.77,15.13
741,2025-01-20,123,2,Electronics,223.9,113.36,110.54
742,2025-01-20,11,1,Home & Kitchen,47.38,19.96,27.42
743,2025-01-20,28,1,Beauty,17.99,10.34,7.65
744,2025-01-20,94,2,Beauty,84.82,51.88,32.94
745,2025-01-20,41,2,Apparel,154.34,88.44,65.9
746,2025-01-20,93,2,Apparel,85.08,38.54,46.54
747,2025-01-20,112,1,Home & Kitchen,93.41,42.45,50.96
748,2025-01-20,59,2,Electronics,666.3,292.12,374.18
749,2025-01-20,52,2,Electronics,1207.86,690.86,517.0
750,2025-01-20,108,1,Apparel,55.99,27.29,28.7
751,2025-01-20,62,1,Home & Kitchen,32.61,16.07,16.54
752,2025-01-20,48,1,Beauty,17.58,8.48,9.1
753,2025-01-20,129,1,Electronics,290.32,149.04,141.28
754,2025-01-20,69,1,Home & Kitchen,116.0,47.74,68.26
755,2025-01-20,65,1,Electronics,757.66,462.95,294.71
756,2025-01-20,102,2,Beauty,74.2,35.82,38.38
757,2025-01-20,18,1,Home & Kitchen,135.0,79.9,55.1
758,2025-01-20,82,1,Apparel,69.76,40.64,29.12
759,2025-01-20,95,1,Home & Kitchen,147.57,60.51,87.06
760,2025-01-20,102,1,Beauty,37.1,17.91,19.19
761,2025-01-20,131,1,Sports,180.56,90.59,89.97
762,2025-01-20,19,1,Apparel,72.65,45.18,27.47
763,2025-01-20,61,1,Beauty,7.96,3.86,4.1
764,2025-01-20,71,1,Sports,29.65,13.78,15.87
765,2025-01-20,6,1,Sports,104.23,64.2,40.03
766,2025-01-20,28,1,Beauty,17.99,10.34,7.65
767,2025-01-20,136,1,Sports,16.59,10.29,6.3
768,2025-01-20,59,1,Electronics,333.15,146.06,187.09
769,2025-01-20,138,1,Home & Kitchen,43.73,22.22,21.51
770,2025-01-20,69,1,Home & Kitchen,116.0,47.74,68.26
771,2025-01-20,148,1,Electronics,618.52,317.55,300.97
772,2025-01-20,113,1,Sports,151.34,83.36,67.98
773,2025-01-20,116,2,Electronics,216.74,111.0,105.74
774,2025-01-21,98,1,Beauty,54.56,31.42,23.14
775,2025-01-21,129,3,Electronics,870.96,447.12,423.84
776,2025-01-21,149,1,Apparel,46.8,24.94,21.86
777,2025-01-21,60,3,Home & Kitchen,256.44,150.27,106.17
778,2025-01-21,71,1,Sports,29.65,13.78,15.87
779,2025-01-21,66,3,Sports,112.77,71.79,40.98
780,2025-01-21,79,1,Electronics,596.91,275.22,321.69
781,2025-01-21,24,1,Home & Kitchen,142.76,81.61,61.15
782,2025-01-21,58,1,Beauty,23.81,13.53,10.28
783,2025-01-21,19,1,Apparel,72.65,45.18,27.47
784,2025-01-21,27,1,Home & Kitchen,35.09,21.49,13.6
785,2025-01-21,144,1,Home & Kitchen,58.19,37.47,20.72
786,2025-01-21,56,1,Beauty,20.65,10.69,9.96
787,2025-01-21,76,1,Home & Kitchen,148.51,63.9,84.61
788,2025-01-21,149,1,Apparel,46.8,24.94,21.86
789,2025-01-21,27,2,Home & Kitchen,70.18,42.98,27.2
790,2025-01-21,48,1,Beauty,17.58,8.48,9.1
791,2025-01-21,70,1,Home & Kitchen,94.87,40.66,54.21
792,2025-01-21,56,1,Beauty,20.65,10.69,9.96
793,2025-01-21,150,1,Sports,126.43,81.37,45.06
794,2025-01-21,124,1,Sports,36.53,19.43,17.1
795,2025-01-21,63,1,Electronics,538.56,242.66,295.9
796,2025-01-21,65,1,Electronics,757.66,462.95,294.71
797,2025-01-21,125,2,Sports,83.72,46.16,37.56
798,2025-01-21,146,1,Beauty,53.79,34.59,19.2
799,2025-01-21,133,1,Beauty,29.21,12.94,16.27
800,2025-01-21,144,1,Home & Kitchen,58.19,37.47,20.72
801,2025-01-21,40,1,Sports,176.83,88.95,87.88
802,2025-01-21,105,1,Apparel,32.04,15.26,16.78
803,2025-01-21,28,1,Beauty,17.99,10.34,7.65
804,2025-01-21,116,1,Electronics,108.37,55.5,52.87
805,2025-01-21,11,1,Home & Kitchen,47.38,19.96,27.42
806,2025-01-21,10,1,Apparel,82.88,48.91,33.97
807,2025-01-21,71,1,Sports,29.65,13.78,15.87
808,2025-01-21,76,1,Home & Kitchen,148.51,63.9,84.61
809,2025-01-22,10,1,Apparel,82.88,48.91,33.97
810,2025-01-22,138,2,Home & Kitchen,87.46,44.44,43.02
811,2025-01-22,28,1,Beauty,17.99,10.34,7.65
812,2025-01-22,52,1,Electronics,603.93,345.43,258.5
813,2025-01-22,29,1,Sports,162.79,101.63,61.16
814,2025-01-22,117,1,Apparel,52.11,26.04,26.07
815,2025-01-22,77,1,Beauty,5.17,2.18,2.99
816,2025-01-22,60,1,Home & Kitchen,85.48,50.09,35.39
817,2025-01-22,54,1,Sports,92.24,51.84,40.4
818,2025-01-22,32,1,Sports,110.52,58.66,51.86
819,2025-01-22,17,1,Home & Kitchen,94.05,58.74,35.31
820,2025-01-22,142,2,Electronics,495.84,227.5,268.34
821,2025-01-22,150,1,Sports,126.43,81.37,45.06
822,2025-01-22,133,2,Beauty,58.42,25.88,32.54
823,2025-01-22,64,1,Sports,16.75,8.47,8.28
824,2025-01-22,115,1,Electronics,612.71,341.81,270.9
825,2025-01-22,52,1,Electronics,603.93,345.43,258.5
826,2025-01-22,71,1,Sports,29.65,13.78,15.87
827,2025-01-22,73,1,Apparel,56.81,28.87,27.94
828,2025-01-22,45,1,Apparel,37.79,17.8,19.99
829,2025-01-22,90,1,Apparel,82.27,40.87,41.4
830,2025-01-22,98,1,Beauty,54.56,31.42,23.14
831,2025-01-22,91,1,Home & Kitchen,138.13,56.15,81.98
832,2025-01-22,93,1,Apparel,42.54,19.27,23.27
833,2025-01-22,24,2,Home & Kitchen,285.52,163.22,122.3
834,2025-01-22,119,1,Home & Kitchen,144.65,91.64,53.01
835,2025-01-22,73,1,Apparel,56.81,28.87,27.94
836,2025-01-22,99,1,Apparel,23.0,12.29,10.71
837,2025-01-22,7,1,Electronics,261.53,142.68,118.85
838,2025-01-22,130,1,Home & Kitchen,132.68,70.56,62.12
839,2025-01-22,66,1,Sports,37.59,23.93,13.66
840,2025-01-22,62,2,Home & Kitchen,65.22,32.14,33.08
841,2025-01-22,92,1,Electronics,619.14,386.13,233.01
842,2025-01-22,19,1,Apparel,72.65,45.18,27.47
843,2025-01-22,48,1,Beauty,17.58,8.48,9.1
844,2025-01-22,121,1,Home & Kitchen,142.49,70.1,72.39
845,2025-01-23,63,1,Electronics,538.56,242.66,295.9
846,2025-01-23,55,1,Apparel,25.9,10.77,15.13
847,2025-01-23,37,1,Electronics,567.89,337.79,230.1
848,2025-01-23,93,2,Apparel,85.08,38.54,46.54
849,2025-01-23,45,1,Apparel,37.79,17.8,19.99
850,2025-01-23,21,1,Beauty,27.07,12.39,14.68
851,2025-01-23,87,2,Beauty,102.8,57.52,45.28
852,2025-01-23,100,2,Electronics,507.2,284.08,223.12
853,2025-01-23,33,1,Home & Kitchen,87.61,49.1,38.51
854,2025-01-23,82,1,Apparel,69.76,40.64,29.12
855,2025-01-23,116,3,Electronics,325.11,166.5,158.61
856,2025-01-23,36,2,Home & Kitchen,133.66,67.9,65.76
857,2025-01-23,89,1,Home & Kitchen,135.52,85.06,50.46
858,2025-01-23,81,1,Home & Kitchen,22.54,10.91,11.63
859,2025-01-23,136,1,Sports,16.59,10.29,6.3
860,2025-01-23,51,1,Apparel,17.47,9.22,8.25
861,2025-01-23,129,1,Electronics,290.32,149.04,141.28
862,2025-01-23,88,1,Apparel,54.57,26.74,27.83
863,2025-01-23,147,3,Electronics,893.64,407.76,485.88
864,2025-01-23,134,1,Sports,83.81,49.15,34.66
865,2025-01-23,140,1,Apparel,61.96,39.39,22.57
866,2025-01-23,109,2,Sports,172.3,77.2,95.1
867,2025-01-23,74,1,Apparel,24.32,13.63,10.69
868,2025-01-23,6,1,Sports,104.23,64.2,40.03
869,2025-01-23,72,1,Home & Kitchen,119.14,70.44,48.7
870,2025-01-23,78,2,Sports,132.6,64.54,68.06
871,2025-01-23,11,1,Home & Kitchen,47.38,19.96,27.42
872,2025-01-23,135,2,Home & Kitchen,124.14,58.76,65.38
873,2025-01-23,139,1,Home & Kitchen,13.27,7.12,6.15
874,2025-01-23,17,1,Home & Kitchen,94.05,58.74,35.31
875,2025-01-23,74,3,Apparel,72.96,40.89,32.07
876,2025-01-23,15,2,Sports,253.64,142.84,110.8
877,2025-01-23,134,1,Sports,83.81,49.15,34.66
878,2025-01-23,22,3,Electronics,1281.18,555.72,725.46
879,2025-01-23,139,1,Home & Kitchen,13.27,7.12,6.15
880,2025-01-23,65,2,Electronics,1515.32,925.9,589.42
881,2025-01-24,79,1,Electronics,596.91,275.22,321.69
882,2025-01-24,7,1,Electronics,261.53,142.68,118.85
883,2025-01-24,68,1,Sports,30.27,14.89,15.38
884,2025-01-24,36,1,Home & Kitchen,66.83,33.95,32.88
885,2025-01-24,20,1,Beauty,29.99,14.29,15.7
886,2025-01-24,51,1,Apparel,17.47,9.22,8.25
887,2025-01-24,149,1,Apparel,46.8,24.94,21.86
888,2025-01-24,7,1,Electronics,261.53,142.68,118.85
889,2025-01-24,95,1,Home & Kitchen,147.57,60.51,87.06
890,2025-01-24,7,1,Electronics,261.53,142.68,118.85
891,2025-01-24,148,1,Electronics,618.52,317.55,300.97
892,2025-01-24,115,1,Electronics,612.71,341.81,270.9
893,2025-01-24,52,2,Electronics,1207.86,690.86,517.0
894,2025-01-24,103,2,Electronics,1138.52,468.32,670.2
895,2025-01-24,116,1,Electronics,108.37,55.5,52.87
896,2025-01-24,117,2,Apparel,104.22,52.08,52.14
897,2025-01-24,40,3,Sports,530.49,266.85,263.64
898,2025-01-24,108,1,Apparel,55.99,27.29,28.7
899,2025-01-24,12,1,Sports,83.23,45.92,37.31
900,2025-01-24,46,1,Beauty,44.37,19.55,24.82
901,2025-01-24,24,1,Home & Kitchen,142.76,81.61,61.15
902,2025-01-24,146,1,Beauty,53.79,34.59,19.2
903,2025-01-24,97,2,Apparel,99.88,53.54,46.34
904,2025-01-24,71,2,Sports,59.3,27.56,31.74
